2367APD_0	467252.0
1661APD_0	471243.0
569APD_0	473697.0
1309APD_0	474252.473152517
1665APD_0	475212.0
153APD_0	477523.23829773226
1816APD_0	478302.0
1330APD_0	480585.0
2335APD_0	482507.0
1751APD_0	483573.0
904APD_0	487632.0
548APD_0	488540.0
811APD_0	492088.0
2415APD_0	493902.0
2204APD_0	494838.0
196APD_0	501205.0
714APD_0	504981.0
31APD_0	506999.0
656APD_0	513325.0
1410APD_0	522508.0
1852APD_0	526822.0
151APD_0	528818.0
861APD_0	542020.0
187APD_0	542707.0
1162APD_0	551982.0
459APD_0	552763.0
57APD_0	556966.0
900APD_0	557883.0
766APD_0	558723.0
189APD_0	559552.2382977323
1815APD_0	573220.0
2205APD_0	575383.0
58APD_0	580807.0
599APD_0	588925.0
345APD_0	593363.0
1463APD_0	604009.2382977323
865APD_0	605198.2382977323
407APD_0	610069.2382977323
2394APD_0	611819.2382977323
462APD_0	613570.2382977323
1500APD_0	614341.2382977323
1APD_0	615116.2382977323
1245APD_0	623603.2382977323
1423APD_0	624932.2382977323
2420APD_0	632416.2382977323
1439APD_0	635553.2382977323
703APD_0	638143.2382977323
421APD_0	658217.2382977323
37APD_0	666831.2382977323
44APD_0	668089.2382977323
11APD_0	674309.2382977323
1783APD_0	680909.2382977323
69APD_0	686494.2382977323
1022APD_0	687364.2382977323
681APD_0	692015.2382977323
2110APD_0	695000.2382977323
1773APD_0	698388.2382977323
94APD_0	702701.2382977323
1721APD_0	711151.2382977323
2410APD_0	715968.2382977323
89APD_0	722997.2382977323
1366APD_0	726734.2382977323
1651APD_0	727275.2382977323
119APD_0	733462.2382977323
572APD_0	743783.2382977323
2155APD_0	753799.2382977323
708APD_0	759510.0766310074
1522APD_0	761041.0766310074
134APD_0	762423.0766310074
525APD_0	765329.0766310074
597APD_0	768257.0766310074
75APD_0	776675.0766310074
497APD_0	788319.0766310074
464APD_0	789953.0766310074
1474APD_0	790704.0766310074
565APD_0	791637.0766310074
653APD_0	794547.0766310074
391APD_0	795158.0766310074
1507APD_0	807370.0766310074
167APD_0	807934.0766310074
2337APD_0	816330.0766310074
385APD_0	817439.0766310074
307APD_0	818885.0766310074
1261APD_0	829336.0766310074
1691APD_0	830651.509677197
452APD_0	831324.509677197
781APD_0	854408.509677197
1753APD_0	855410.509677197
1523APD_0	860820.509677197
995APD_0	866848.509677197
2460APD_0	871756.509677197
1033APD_0	873861.509677197
568APD_0	875303.509677197
1970APD_0	882183.509677197
820APD_0	889271.509677197
77APD_0	889993.509677197
1258APD_0	891631.509677197
1265APD_0	897209.509677197
1253APD_0	899628.509677197
73APD_0	903466.509677197
1460APD_0	912104.509677197
376APD_0	917482.509677197
806APD_0	932673.7778545924
2250APD_0	936708.7778545924
3APD_0	944904.6069821372
573APD_0	949058.6069821372
48APD_0	957960.6069821372
1055APD_0	963369.3104909246
117APD_0	968094.3104909246
639APD_0	976938.7385117481
2211APD_0	981654.7385117481
802APD_0	984160.7385117481
2077APD_0	991534.7385117481
1177APD_0	1005285.7385117481
1679APD_0	1009248.7385117481
1073APD_0	1010693.7385117481
1249APD_0	1031567.7385117481
1506APD_0	1034245.7385117481
783APD_0	1035515.7385117481
609APD_0	1042600.2396140165
1335APD_0	1054141.7385117481
742APD_0	1056408.7385117481
1835APD_0	1057288.7385117481
1837APD_0	1058359.7385117481
367APD_0	1061414.9869302353
2038APD_0	1064096.9869302353
398APD_0	1075523.9869302353
2275APD_0	1081823.9869302353
877APD_0	1083407.9869302353
2351APD_0	1084567.524259436
543APD_0	1087041.524259436
551APD_0	1089926.524259436
62APD_0	1099063.524259436
1048APD_0	1101164.524259436
2019APD_0	1103959.543550645
399APD_0	1104615.524259436
232APD_0	1105361.524259436
1453APD_0	1106271.524259436
2412APD_0	1109844.524259436
1798APD_0	1117879.524259436
23APD_0	1118663.524259436
265APD_0	1122172.524259436
1063APD_0	1122776.524259436
1817APD_0	1124614.9840092727
2112APD_0	1127916.9840092727
1893APD_0	1129071.0238666832
2190APD_0	1133304.0238666832
1568APD_0	1133799.0238666832
337APD_0	1134539.9840092727
980APD_0	1137458.0238666832
623APD_0	1138213.0238666832
745APD_0	1140201.9840092727
351APD_0	1141512.9840092727
2015APD_0	1146344.524259436
2339APD_0	1149338.0238666832
670APD_0	1150422.0238666832
1054APD_0	1151076.0238666832
2426APD_0	1151832.9840092727
358APD_0	1153636.0238666832
195APD_0	1157457.0238666832
1878APD_0	1162614.0238666832
788APD_0	1163669.0238666832
2223APD_0	1164575.0238666832
1935APD_0	1165060.0238666832
1583APD_0	1166299.0238666832
1785APD_0	1169714.4089970493
1789APD_0	1170301.0238666832
596APD_0	1171273.0623984544
1097APD_0	1171803.0238666832
944APD_0	1176194.0238666832
1895APD_0	1177652.0238666832
1544APD_0	1178786.0238666832
2368APD_0	1180067.0238666832
2331APD_0	1181570.0238666832
414APD_0	1182334.0238666832
2247APD_0	1183868.0238666832
2173APD_0	1185732.0238666832
1730APD_0	1186410.0238666832
2142APD_0	1187391.0238666832
219APD_0	1188841.0238666832
1607APD_0	1192157.0238666832
12APD_0	1195788.0238666832
2459APD_0	1196378.0238666832
2459APD_1	1196378.0238666832
501APD_0	1196772.0238666832
501APD_1	1196772.0238666832
1259APD_0	1206769.0238666832
1693APD_0	1208525.0238666832
1693APD_1	1208525.0238666832
909APD_0	1208902.0238666832
640APD_0	1209895.0238666832
1049APD_0	1217014.0238666832
1391APD_0	1220414.0238666832
1391APD_1	1220414.0238666832
1495APD_0	1220940.0238666832
1974APD_0	1223001.0238666832
1430APD_0	1232235.0238666832
326APD_0	1233492.0238666832
326APD_1	1233492.0238666832
1379APD_0	1233790.0238666832
584APD_0	1234577.0238666832
1969APD_0	1235030.0238666832
1396APD_0	1236300.0238666832
2386APD_0	1240106.0238666832
2214APD_0	1241899.0238666832
919APD_0	1246741.0238666832
1769APD_0	1247895.0238666832
1769APD_1	1247895.0238666832
1952APD_0	1259512.0238666832
198APD_0	1264981.0238666832
348APD_0	1269459.0238666832
829APD_0	1270629.0238666832
1525APD_0	1272194.0238666832
1295APD_0	1277888.0238666832
371APD_0	1278455.0238666832
1016APD_0	1284785.0238666832
1074APD_0	1292005.0238666832
145APD_0	1315541.0238666832
440APD_0	1321144.0238666832
290APD_0	1328348.0238666832
1874APD_0	1331523.0238666832
1874APD_1	1331523.0238666832
1015APD_0	1340671.0238666832
1813APD_0	1343046.0238666832
1505APD_0	1343671.0238666832
1505APD_1	1343671.0238666832
2034APD_0	1345203.0238666832
182APD_0	1346946.0238666832
332APD_0	1357928.0238666832
332APD_1	1357928.0238666832
1742APD_0	1358216.0238666832
316APD_0	1359317.369214408
131APD_0	1363760.369214408
1011APD_0	1363905.369214408
751APD_0	1365310.369214408
2324APD_0	1366145.369214408
84APD_0	1366553.369214408
14APD_0	1373477.369214408
970APD_0	1381312.369214408
342APD_0	1382895.369214408
271APD_0	1385353.369214408
271APD_1	1385353.369214408
132APD_0	1393197.369214408
279APD_0	1398014.7182576736
737APD_0	1403887.7182576736
211APD_0	1405167.7182576736
211APD_1	1405167.7182576736
2195APD_0	1409297.7182576736
18APD_0	1410982.7182576736
477APD_0	1418966.7182576736
477APD_1	1418966.7182576736
113APD_0	1418993.7182576736
113APD_1	1418993.7182576736
40APD_0	1429462.7182576736
40APD_1	1429462.7182576736
2066APD_0	1441869.7182576736
1285APD_0	1443455.7182576736
483APD_0	1444532.7182576736
2043APD_0	1450151.7182576736
2043APD_1	1450151.7182576736
300APD_0	1452435.7182576736
64APD_0	1452873.7182576736
64APD_1	1452873.7182576736
1208APD_0	1456196.7182576736
658APD_0	1457200.7182576736
658APD_1	1457200.7182576736
1510APD_0	1458102.7182576736
1114APD_0	1460300.7182576736
2278APD_0	1463197.7182576736
2278APD_1	1463197.7182576736
1948APD_0	1491153.7182576736
1822APD_0	1492372.7182576736
494APD_0	1496221.5314285422
2455APD_0	1497723.5314285422
2399APD_0	1501679.5314285422
1572APD_0	1502815.5314285422
999APD_0	1504320.5314285422
2141APD_0	1506354.5314285422
485APD_0	1507068.5314285422
484APD_0	1518077.5314285422
51APD_0	1524929.5314285422
253APD_0	1527112.8130824585
454APD_0	1527807.5314285422
2391APD_0	1532212.5314285422
994APD_0	1538153.5314285422
361APD_0	1539649.5314285422
1599APD_0	1546926.5314285422
2046APD_0	1550002.014474229
891APD_0	1550808.5314285422
555APD_0	1551117.5314285422
1412APD_0	1561298.5314285422
1922APD_0	1561736.5314285422
1750APD_0	1563498.5314285422
903APD_0	1567811.5314285422
724APD_0	1569813.5314285422
1276APD_0	1570241.5314285422
1634APD_0	1571365.5314285422
2102APD_0	1574074.5314285422
1747APD_0	1581549.5314285422
1416APD_0	1582316.5314285422
1191APD_0	1583509.5314285422
1706APD_0	1584954.5314285422
1941APD_0	1586118.5314285422
2172APD_0	1589955.5314285422
2004APD_0	1591677.5314285422
210APD_0	1595605.5314285422
2370APD_0	1597981.5314285422
273APD_0	1598742.5314285422
894APD_0	1607854.5314285422
1908APD_0	1609867.5314285422
1749APD_0	1612703.5314285422
559APD_0	1613989.5314285422
1441APD_0	1618013.5314285422
350APD_0	1619774.2862152983
1240APD_0	1624161.5314285422
2287APD_0	1627953.5314285422
1368APD_0	1632134.5314285422
381APD_0	1636696.2862152983
1181APD_0	1646248.5314285422
768APD_0	1649171.5314285422
2073APD_0	1650243.5314285422
722APD_0	1652672.4096520562
441APD_0	1654792.5314285422
1386APD_0	1657156.5314285422
955APD_0	1658211.5314285422
1812APD_0	1660698.5314285422
2269APD_0	1662383.2862152983
1002APD_0	1665505.5314285422
1195APD_0	1667282.5314285422
2039APD_0	1673734.5314285422
1473APD_0	1675924.5314285422
1003APD_0	1677133.5314285422
964APD_0	1677869.5314285422
902APD_0	1678866.5314285422
1440APD_0	1682982.5314285422
1406APD_0	1684275.5314285422
1880APD_0	1686998.5314285422
859APD_0	1689967.5314285422
2020APD_0	1691811.5314285422
610APD_0	1695043.5314285422
1035APD_0	1696247.5314285422
975APD_0	1697380.5314285422
1491APD_0	1699225.5314285422
2159APD_0	1701062.5314285422
1689APD_0	1706709.5314285422
1417APD_0	1709036.5314285422
755APD_0	1709920.5314285422
1415APD_0	1711052.5314285422
1223APD_0	1714607.5314285422
1823APD_0	1717875.5314285422
2286APD_0	1719567.5314285422
564APD_0	1721994.5314285422
1346APD_0	1725143.5314285422
384APD_0	1742586.5314285422
240APD_0	1746515.5314285422
2212APD_0	1753493.5314285422
549APD_0	1760751.5314285422
777APD_0	1766395.5314285422
1006APD_0	1767002.5314285422
1978APD_0	1769598.5314285422
2037APD_0	1771842.5314285422
2182APD_0	1777768.5314285422
2395APD_0	1780030.5314285422
380APD_0	1782958.5314285422
510APD_0	1784733.5314285422
2349APD_0	1785333.5314285422
147APD_0	1792756.5314285422
2323APD_0	1797041.5314285422
357APD_0	1801139.5314285422
1644APD_0	1803140.5314285422
1968APD_0	1805176.5314285422
676APD_0	1807244.5314285422
1030APD_0	1813027.5314285422
1354APD_0	1815060.5314285422
2157APD_0	1819596.5314285422
1977APD_0	1821951.5314285422
2056APD_0	1825356.5314285422
2148APD_0	1828092.5314285422
1451APD_0	1828905.206260193
280APD_0	1829932.206260193
1799APD_0	1834814.206260193
743APD_0	1838149.5314285422
878APD_0	1838997.206260193
1809APD_0	1840124.5314285422
1752APD_0	1844970.5314285422
1744APD_0	1847337.5314285422
1150APD_0	1850008.5314285422
2297APD_0	1851716.5314285422
2000APD_0	1854339.5314285422
1503APD_0	1856270.5314285422
476APD_0	1857877.5314285422
1405APD_0	1873833.5314285422
523APD_0	1875971.5314285422
394APD_0	1894311.5314285422
178APD_0	1896977.5314285422
178APD_1	1896977.5314285422
498APD_0	1898244.5314285422
251APD_0	1906720.5314285422
2083APD_0	1910207.5314285422
1389APD_0	1911599.5314285422
1358APD_0	1913563.5314285422
2413APD_0	1917630.5314285422
779APD_0	1918390.4116226004
325APD_0	1918943.5314285422
927APD_0	1930234.5314285422
365APD_0	1932838.5314285422
1704APD_0	1946217.5314285422
2118APD_0	1947393.82415232
408APD_0	1949721.82415232
936APD_0	1950279.82415232
311APD_0	1950791.5314285422
1155APD_0	1957010.5314285422
1369APD_0	1958828.5314285422
1851APD_0	1960731.5314285422
1547APD_0	1963595.5314285422
1428APD_0	1965332.5314285422
892APD_0	1968404.5314285422
148APD_0	1971529.5314285422
2044APD_0	1972787.5314285422
827APD_0	1975410.5314285422
2227APD_0	1976510.5314285422
2429APD_0	1977313.5314285422
982APD_0	1978786.5314285422
2051APD_0	1979985.5314285422
835APD_0	1980500.5314285422
1404APD_0	1982641.5314285422
738APD_0	1985396.5314285422
1552APD_0	1986107.5314285422
727APD_0	1988950.5314285422
631APD_0	1989961.5314285422
748APD_0	1992904.5314285422
1347APD_0	1994403.5314285422
217APD_0	1996310.5314285422
527APD_0	2001059.5314285422
529APD_0	2001913.5314285422
1946APD_0	2004566.5314285422
1104APD_0	2005257.5314285422
759APD_0	2006004.5314285422
188APD_0	2008473.5314285422
1825APD_0	2009511.5314285422
320APD_0	2010225.5314285422
1860APD_0	2012693.5314285422
1926APD_0	2013108.5314285422
2398APD_0	2013882.5314285422
125APD_0	2022790.5314285422
1711APD_0	2029238.5314285422
1845APD_0	2032731.8534698505
1928APD_0	2034733.8534698505
2187APD_0	2036564.5314285422
1733APD_0	2038196.5314285422
1176APD_0	2039363.5314285422
55APD_0	2040551.5314285422
1157APD_0	2042015.5314285422
716APD_0	2046966.5314285422
1570APD_0	2048178.5314285422
6APD_0	2049078.5314285422
1436APD_0	2051779.5314285422
2326APD_0	2052257.5314285422
1535APD_0	2053109.8534698505
1143APD_0	2053800.8534698505
1408APD_0	2054784.5314285422
2379APD_0	2059986.5314285422
463APD_0	2060598.5314285422
1140APD_0	2062309.8534698505
347APD_0	2066239.5314285422
1283APD_0	2066739.5314285422
1649APD_0	2068169.5314285422
1413APD_0	2069400.5314285422
2099APD_0	2070673.5314285422
2409APD_0	2072026.5314285422
1103APD_0	2072696.4829437663
1088APD_0	2073087.5314285422
1036APD_0	2078405.5314285422
2255APD_0	2080499.5314285422
1485APD_0	2080817.5314285422
1819APD_0	2086800.5314285422
1456APD_0	2087720.5314285422
285APD_0	2090724.5314285422
2369APD_0	2093385.5314285422
1827APD_0	2095206.5314285422
2108APD_0	2095955.5314285422
2293APD_0	2096399.5314285422
168APD_0	2098700.531428542
545APD_0	2101529.531428542
1937APD_0	2101852.531428542
2359APD_0	2103520.531428542
1393APD_0	2104850.531428542
356APD_0	2105484.531428542
1385APD_0	2107232.531428542
2APD_0	2108087.531428542
1321APD_0	2109848.002978301
109APD_0	2110162.531428542
2145APD_0	2111026.531428542
1776APD_0	2111939.531428542
1717APD_0	2112561.531428542
1886APD_0	2113527.531428542
2203APD_0	2114061.531428542
1458APD_0	2115262.002978301
1457APD_0	2117053.531428542
1746APD_0	2117608.531428542
946APD_0	2119803.531428542
1549APD_0	2121067.531428542
1351APD_0	2122762.531428542
988APD_0	2123274.6736311223
518APD_0	2123864.6736311223
1164APD_0	2124586.6736311223
1132APD_0	2129669.531428542
882APD_0	2130885.531428542
778APD_0	2133206.6736311223
1696APD_0	2136044.531428542
675APD_0	2136795.6736311223
590APD_0	2139885.6736311223
1197APD_0	2142051.531428542
1756APD_0	2146387.6736311223
990APD_0	2146990.531428542
683APD_0	2147780.531428542
191APD_0	2150626.6736311223
785APD_0	2151715.6736311223
1479APD_0	2153310.531428542
813APD_0	2153971.6736311223
519APD_0	2156337.531428542
1031APD_0	2156961.6736311223
884APD_0	2159381.531428542
1723APD_0	2164313.6736311223
1515APD_0	2165278.531428542
2305APD_0	2166144.531428542
797APD_0	2167537.6736311223
1231APD_0	2168126.531428542
2009APD_0	2169472.6736311223
1524APD_0	2170262.531428542
1084APD_0	2171814.531428542
1272APD_0	2173460.531428542
104APD_0	2174330.531428542
1826APD_0	2177729.531428542
1301APD_0	2178672.531428542
478APD_0	2180877.531428542
340APD_0	2186446.531428542
2277APD_0	2188152.531428542
315APD_0	2190997.531428542
1528APD_0	2193726.531428542
2404APD_0	2198756.531428542
1356APD_0	2200352.458615996
2193APD_0	2200954.3257299787
1499APD_0	2203366.3257299787
1090APD_0	2204219.531428542
1957APD_0	2206137.531428542
1210APD_0	2207264.531428542
1443APD_0	2207747.06174536
314APD_0	2208335.06174536
1867APD_0	2211146.06174536
1101APD_0	2212627.06174536
1117APD_0	2214541.06174536
1862APD_0	2216565.06174536
79APD_0	2218444.06174536
1025APD_0	2225807.531428542
1487APD_0	2226485.531428542
101APD_0	2227556.531428542
389APD_0	2229042.531428542
93APD_0	2231679.531428542
403APD_0	2235203.531428542
920APD_0	2239732.531428542
857APD_0	2243571.531428542
1179APD_0	2245437.531428542
1149APD_0	2246937.531428542
70APD_0	2248049.531428542
61APD_0	2252676.531428542
2435APD_0	2255997.531428542
1600APD_0	2256690.531428542
1242APD_0	2257558.531428542
1578APD_0	2258147.531428542
1314APD_0	2259258.531428542
856APD_0	2259908.531428542
1189APD_0	2261187.531428542
359APD_0	2266218.531428542
1227APD_0	2269688.531428542
1720APD_0	2274681.531428542
1323APD_0	2278463.531428542
846APD_0	2282199.531428542
492APD_0	2283391.531428542
226APD_0	2284806.531428542
1213APD_0	2287091.531428542
1876APD_0	2288450.531428542
624APD_0	2292762.531428542
2103APD_0	2295015.358430599
2140APD_0	2296085.358430599
1085APD_0	2296866.531428542
1007APD_0	2298010.358430599
185APD_0	2299492.358430599
1842APD_0	2302435.531428542
1275APD_0	2303680.531428542
2153APD_0	2304372.531428542
312APD_0	2305488.531428542
752APD_0	2307467.531428542
2209APD_0	2309820.531428542
1520APD_0	2310511.531428542
2081APD_0	2311619.531428542
1605APD_0	2313754.531428542
536APD_0	2316180.531428542
1551APD_0	2317687.531428542
608APD_0	2318170.010256245
2346APD_0	2318759.010256245
668APD_0	2324665.010256245
1645APD_0	2325355.010256245
286APD_0	2330033.010256245
814APD_0	2336957.010256245
138APD_0	2338100.010256245
1148APD_0	2341433.010256245
1641APD_0	2343655.010256245
38APD_0	2345887.04885921
880APD_0	2351142.010256245
177APD_0	2353867.010256245
2316APD_0	2355761.010256245
1498APD_0	2360524.010256245
224APD_0	2362479.010256245
976APD_0	2368260.010256245
1954APD_0	2373006.010256245
1341APD_0	2374430.010256245
2052APD_0	2375058.010256245
1770APD_0	2376441.010256245
1289APD_0	2377210.010256245
739APD_0	2377933.010256245
1975APD_0	2378416.010256245
1247APD_0	2385201.010256245
950APD_0	2387293.010256245
809APD_0	2398080.010256245
1655APD_0	2398866.010256245
2279APD_0	2400433.010256245
2040APD_0	2403406.010256245
1965APD_0	2404521.010256245
2131APD_0	2406830.010256245
1122APD_0	2410254.010256245
602APD_0	2412225.010256245
1280APD_0	2414612.010256245
475APD_0	2416239.010256245
2230APD_0	2420144.010256245
436APD_0	2420792.618639554
1262APD_0	2421225.758403923
873APD_0	2421860.758403923
774APD_0	2424669.758403923
1538APD_0	2426840.859372155
556APD_0	2430122.859372155
2406APD_0	2431625.859372155
1671APD_0	2433929.859372155
1938APD_0	2434325.859372155
524APD_0	2438791.859372155
1767APD_0	2445279.859372155
193APD_0	2447515.859372155
227APD_0	2451980.859372155
528APD_0	2459678.859372155
1079APD_0	2462665.859372155
126APD_0	2463480.859372155
368APD_0	2464354.859372155
1836APD_0	2465666.859372155
431APD_0	2468958.859372155
2237APD_0	2476097.9336795155
1102APD_0	2479476.9336795155
566APD_0	2481813.859372155
756APD_0	2484324.859372155
1919APD_0	2487282.859372155
1421APD_0	2491603.859372155
1814APD_0	2492601.859372155
1383APD_0	2494318.5249846797
2062APD_0	2496028.859372155
2290APD_0	2500836.859372155
973APD_0	2501635.859372155
2023APD_0	2506532.466780926
1843APD_0	2506883.466780926
604APD_0	2507651.466780926
1099APD_0	2511366.466780926
2055APD_0	2512981.466780926
1871APD_0	2516296.466780926
826APD_0	2517880.859372155
1732APD_0	2522464.466780926
1172APD_0	2523609.466780926
2192APD_0	2524921.3390496876
1971APD_0	2526379.3390496876
2219APD_0	2528798.466780926
1348APD_0	2532689.466780926
170APD_0	2533376.466780926
461APD_0	2537288.466780926
2432APD_0	2538772.466780926
127APD_0	2540192.466780926
2189APD_0	2540880.466780926
1532APD_0	2541699.466780926
1979APD_0	2546977.466780926
578APD_0	2548582.466780926
121APD_0	2550616.6353011206
2327APD_0	2551018.466780926
1066APD_0	2551518.3390496876
1226APD_0	2554660.466780926
1091APD_0	2555563.3390496876
2184APD_0	2556848.466780926
1563APD_0	2562612.3390496876
910APD_0	2566238.3390496876
929APD_0	2568957.466780926
1361APD_0	2570857.3390496876
1993APD_0	2575081.3390496876
2315APD_0	2578644.3390496876
616APD_0	2579916.3390496876
102APD_0	2582426.3390496876
287APD_0	2588089.3390496876
1204APD_0	2591998.3390496876
1273APD_0	2594317.3390496876
2454APD_0	2598098.3390496876
1902APD_0	2600934.3390496876
130APD_0	2603395.3390496876
1205APD_0	2603969.3390496876
1159APD_0	2604700.3390496876
1349APD_0	2606102.3390496876
619APD_0	2609435.3390496876
1669APD_0	2611391.3390496876
1620APD_0	2613654.3390496876
360APD_0	2614520.3390496876
1708APD_0	2621372.3390496876
2330APD_0	2622127.3390496876
313APD_0	2625257.3390496876
1037APD_0	2628555.3390496876
1562APD_0	2631074.3390496876
2226APD_0	2634091.3390496876
141APD_0	2639565.3390496876
2438APD_0	2641152.3390496876
1373APD_0	2643583.3390496876
63APD_0	2644798.3390496876
2320APD_0	2649962.3390496876
888APD_0	2652713.3390496876
917APD_0	2654667.3390496876
1225APD_0	2655352.3390496876
1142APD_0	2658017.3390496876
824APD_0	2660007.3390496876
2202APD_0	2661198.3390496876
274APD_0	2662711.3390496876
1021APD_0	2663580.5338916057
526APD_0	2664110.2886260333
1290APD_0	2664859.8532682345
1685APD_0	2665632.657245382
522APD_0	2668828.657245382
2174APD_0	2671481.657245382
1804APD_0	2672227.657245382
2259APD_0	2674590.716189146
1582APD_0	2677142.716189146
844APD_0	2678972.657245382
922APD_0	2679832.657245382
2342APD_0	2680591.657245382
795APD_0	2682725.657245382
1830APD_0	2683573.716189146
1536APD_0	2686342.657245382
2225APD_0	2688378.657245382
2036APD_0	2689820.657245382
2340APD_0	2691530.657245382
834APD_0	2692068.657245382
563APD_0	2694385.657245382
1699APD_0	2694755.657245382
1748APD_0	2696511.657245382
1475APD_0	2698098.657245382
2200APD_0	2699407.657245382
405APD_0	2701129.657245382
1125APD_0	2702698.657245382
1617APD_0	2712674.657245382
1220APD_0	2713811.657245382
862APD_0	2714284.657245382
1640APD_0	2720307.657245382
504APD_0	2720979.657245382
49APD_0	2727127.359840935
116APD_0	2737539.359840935
150APD_0	2737592.359840935
2236APD_0	2739300.359840935
1224APD_0	2739800.359840935
2123APD_0	2739873.359840935
799APD_0	2740390.359840935
1800APD_0	2742574.8247637777
736APD_0	2743080.891897501
230APD_0	2743667.3849714817
432APD_0	2745099.3849714817
1923APD_0	2752533.3849714817
2169APD_0	2753006.3531530458
1420APD_0	2756476.3531530458
1657APD_0	2758125.3531530458
849APD_0	2762321.3531530458
1471APD_0	2773821.3531530458
618APD_0	2778642.3531530458
303APD_0	2779190.3531530458
15APD_0	2781904.3531530458
